,date,region,state,cases,newCases,deaths,ML_TYPE,Y_PREDICTED,Y_ORIGINAL,ABS_ERROR,ABS_PERCENT_ERROR,SQUARED_ERROR,ROOT_SQUARED_ERROR
1046,2020-04-21,Norte,Amapíç,457,24,13,TRAIN,853.75024,457,396.750244140625,86.81624598263129,157410.75622564554,396.750244140625
1047,2020-04-21,Norte,Amazonas,2270,110,193,TRAIN,1740.6464,2270,529.3536376953125,23.319543510806717,280215.2737412602,529.3536376953125
1048,2020-04-21,Norte,Paríç,1026,124,38,TRAIN,1115.6371,1026,89.6370849609375,8.736557988395468,8034.807000294328,89.6370849609375
1049,2020-04-21,Norte,RondíÇnia,199,39,4,TRAIN,218.72241,199,19.722412109375,9.910759853957286,388.97353941202164,19.722412109375
1050,2020-04-21,Norte,Roraima,247,3,3,TRAIN,218.78107,247,28.21893310546875,11.42466927346913,796.3081856109202,28.21893310546875
1051,2020-04-21,Norte,Tocantins,37,3,1,TRAIN,68.53546,37,31.53546142578125,85.2309768264358,994.4853273369372,31.53546142578125
1052,2020-04-21,Sudeste,Espí_rito Santo,1212,44,34,TRAIN,1116.4825,1212,95.5174560546875,7.880978222333952,9123.584411159158,95.5174560546875
1053,2020-04-21,Sudeste,Minas Gerais,1230,41,44,TRAIN,1248.1239,1230,18.1239013671875,1.473487916031504,328.47580076754093,18.1239013671875
1054,2020-04-21,Sudeste,Rio de Janeiro,5306,407,461,TRAIN,5954.441,5306,648.44091796875,12.220899320933848,420475.62409615517,648.44091796875
1055,2020-04-21,Sudeste,Sí£o Paulo,15385,805,1093,TRAIN,15860.392,15385,475.3916015625,3.089968160952226,225997.17483615875,475.3916015625
1056,2020-04-21,Sul,Paraníç,1024,17,51,TRAIN,967.5738,1024,56.42620849609375,5.510371923446655,3183.9170052446425,56.42620849609375
1057,2020-04-21,Sul,Rio Grande do Sul,904,15,27,TRAIN,861.9663,904,42.03369140625,4.649744624585177,1766.831213235855,42.03369140625
1058,2020-04-21,Sul,Santa Catarina,1063,38,35,TRAIN,1162.0111,1063,99.0111083984375,9.314309350746708,9803.19958628714,99.0111083984375
1059,2020-04-22,Centro-Oeste,Distrito Federal,946,65,25,TRAIN,931.22766,946,14.7723388671875,1.561558019787262,218.22199560701847,14.7723388671875
1060,2020-04-22,Centro-Oeste,Goiíçs,438,17,21,TRAIN,450.99167,438,12.991668701171875,2.9661344066602453,168.7834556410089,12.991668701171875
1061,2020-04-22,Centro-Oeste,Mato Grosso,183,2,6,TRAIN,138.82771,183,44.17228698730469,24.13786174169655,1951.190937688807,44.17228698730469
1062,2020-04-22,Centro-Oeste,Mato Grosso do Sul,175,2,6,TRAIN,98.137924,175,76.86207580566406,43.92118617466518,5907.778697155649,76.86207580566406
1063,2020-04-22,Nordeste,Alagoas,243,33,20,TRAIN,335.7268,243,92.726806640625,38.1591796875,8598.260669767857,92.726806640625
1064,2020-04-22,Nordeste,Bahia,1644,155,50,TRAIN,1637.1481,1644,6.8519287109375,0.4167839848502129,46.94892705976963,6.8519287109375
1065,2020-04-22,Nordeste,Cearíç,3910,194,233,TRAIN,4185.686,3910,275.68603515625,7.050793738011509,76002.78998017311,275.68603515625
1066,2020-04-22,Nordeste,Maranhí£o,1604,208,66,TRAIN,1398.2174,1604,205.7825927734375,12.829338701585879,42346.47548855841,205.7825927734375
1067,2020-04-22,Nordeste,Paraí_ba,301,38,39,TRAIN,273.65485,301,27.34515380859375,9.084768707174003,747.7574368156493,27.34515380859375
1068,2020-04-22,Nordeste,Pernambuco,3298,390,282,TRAIN,2615.4744,3298,682.525634765625,20.695137500473773,465841.24211221933,682.525634765625
1069,2020-04-22,Nordeste,Piauí_,206,20,15,TRAIN,1237.8391,206,1031.839111328125,500.89277248938106,1064691.9516664147,1031.839111328125
1070,2020-04-22,Nordeste,Rio Grande do Norte,646,38,29,TRAIN,489.07562,646,156.92437744140625,24.291699294335334,24625.26023537293,156.92437744140625
1071,2020-04-22,Nordeste,Sergipe,117,25,7,TRAIN,29.042505,117,87.95749473571777,75.17734592796391,7736.52088018382,87.95749473571777
1072,2020-04-22,Norte,Acre,214,19,8,TRAIN,89.73523,214,124.2647705078125,58.06764977000584,15441.733189359307,124.2647705078125
1073,2020-04-22,Norte,Amapíç,479,22,14,TRAIN,915.16156,479,436.16156005859375,91.0566931228797,190236.90647274628,436.16156005859375
1074,2020-04-22,Norte,Amazonas,2479,209,207,TRAIN,1948.582,2479,530.41796875,21.39644892093586,281343.221572876,530.41796875
1075,2020-04-22,Norte,Paríç,1195,169,43,TRAIN,1266.8068,1195,71.8067626953125,6.0089341167625525,5156.211168780923,71.8067626953125
1076,2020-04-22,Norte,RondíÇnia,223,24,5,TRAIN,250.34247,223,27.34246826171875,12.261196529918722,747.6105706430972,27.34246826171875
1077,2020-04-22,Norte,Roraima,280,33,3,TRAIN,245.44014,280,34.55986022949219,12.342807224818639,1194.3839390820358,34.55986022949219
1078,2020-04-22,Norte,Tocantins,37,0,1,TRAIN,80.14467,37,43.14466857910156,116.60721237595017,1861.4624268005136,43.14466857910156
1079,2020-04-22,Sudeste,Espí_rito Santo,1313,101,34,TRAIN,1233.0243,1313,79.9757080078125,6.091066870358911,6396.113871350884,79.9757080078125
1080,2020-04-22,Sudeste,Minas Gerais,1283,53,47,TRAIN,1318.4989,1283,35.4989013671875,2.7668668251899846,1260.1719982773066,35.4989013671875
1081,2020-04-22,Sudeste,Rio de Janeiro,5552,246,490,TRAIN,6298.685,5552,746.68505859375,13.448938375247659,557538.5767271519,746.68505859375
1082,2020-04-22,Sudeste,Sí£o Paulo,15914,529,1134,TRAIN,16926.4,15914,1012.400390625,6.361696560418499,1024954.5509376526,1012.400390625
1083,2020-04-22,Sul,Paraníç,1063,39,57,TRAIN,1005.76764,1063,57.23236083984375,5.384041471292921,3275.5431273020804,57.23236083984375
1084,2020-04-22,Sul,Rio Grande do Sul,923,19,27,TRAIN,900.49927,923,22.500732421875,2.437782494244312,506.2829595208168,22.500732421875
1085,2020-04-22,Sul,Santa Catarina,1091,28,37,TRAIN,1206.5383,1091,115.538330078125,10.590131079571494,13349.105717241764,115.538330078125
1086,2020-04-23,Centro-Oeste,Distrito Federal,963,17,25,TRAIN,989.73224,963,26.73223876953125,2.7759334132431204,714.6125896312296,26.73223876953125
1087,2020-04-23,Centro-Oeste,Goiíçs,453,15,23,TRAIN,494.12048,453,41.1204833984375,9.077369403628587,1690.894154921174,41.1204833984375
1088,2020-04-23,Centro-Oeste,Mato Grosso,221,38,7,TRAIN,144.84622,221,76.15377807617188,34.458723111389986,5799.397915274836,76.15377807617188
1089,2020-04-23,Centro-Oeste,Mato Grosso do Sul,186,11,7,TRAIN,109.28465,186,76.71534729003906,41.244810370988745,5885.244509831304,76.71534729003906
1090,2020-04-23,Nordeste,Alagoas,324,81,22,TRAIN,395.84784,324,71.84783935546875,22.17525906032986,5162.112020049244,71.84783935546875
1091,2020-04-23,Nordeste,Bahia,1789,145,59,TRAIN,1759.6198,1789,29.3802490234375,1.6422721645297653,863.1990326792002,29.3802490234375
1092,2020-04-23,Nordeste,Cearíç,4598,688,266,TRAIN,4578.806,4598,19.19384765625,0.41743905298499345,368.4037878513336,19.19384765625
1093,2020-04-23,Nordeste,Maranhí£o,1757,153,76,TRAIN,1612.7465,1757,144.2535400390625,8.210218556577262,20809.083813801408,144.2535400390625
1094,2020-04-23,Nordeste,Paraí_ba,345,44,40,TRAIN,321.7531,345,23.24688720703125,6.738228175951087,540.4177648164332,23.24688720703125
1095,2020-04-23,Nordeste,Pernambuco,3519,221,312,TRAIN,2784.1594,3519,734.840576171875,20.882085142707446,539990.6723886132,734.840576171875
1096,2020-04-23,Nordeste,Piauí_,217,11,15,TRAIN,1405.1095,217,1188.1094970703125,547.5158972674251,1411604.177028671,1188.1094970703125
1097,2020-04-23,Nordeste,Rio Grande do Norte,708,62,34,TRAIN,524.64,708,183.3599853515625,25.898303015757417,33620.884228125215,183.3599853515625
1098,2020-04-23,Nordeste,Sergipe,124,7,8,TRAIN,30.920488,124,93.07951164245605,75.06412229230327,8663.795487598112,93.07951164245605
1099,2020-04-23,Norte,Acre,227,13,10,TRAIN,114.30257,227,112.69743347167969,49.646446463295014,12700.71151110367,112.69743347167969
1100,2020-04-23,Norte,Amapíç,548,69,16,TRAIN,976.57074,548,428.57073974609375,78.20633936972514,183672.87896651402,428.57073974609375
1101,2020-04-23,Norte,Amazonas,2888,409,234,TRAIN,2298.8577,2888,589.142333984375,20.39966530416811,347088.68969255686,589.142333984375
1102,2020-04-23,Norte,Paríç,1267,72,53,TRAIN,1417.973,1267,150.9730224609375,11.915787092418114,22792.85351099074,150.9730224609375
1103,2020-04-23,Norte,RondíÇnia,250,27,5,TRAIN,281.96207,250,31.962066650390625,12.78482666015625,1021.5737045640126,31.962066650390625
1104,2020-04-23,Norte,Roraima,297,17,3,TRAIN,272.0996,297,24.900390625,8.383969907407407,620.0294532775879,24.900390625
1105,2020-04-23,Norte,Tocantins,37,0,2,TRAIN,90.83156,37,53.83155822753906,145.49069791226773,2897.8366612049285,53.83155822753906
1106,2020-04-23,Sudeste,Espí_rito Santo,1363,50,42,TRAIN,1349.5647,1363,13.435302734375,0.9857155344369039,180.50735956430435,13.435302734375
1107,2020-04-23,Sudeste,Minas Gerais,1308,25,51,TRAIN,1388.8738,1308,80.873779296875,6.18301064960818,6540.568177759647,80.873779296875
1108,2020-04-23,Sudeste,Rio de Janeiro,6172,620,530,TRAIN,6642.93,6172,470.93017578125,7.630106542145982,221775.23046135902,470.93017578125
1109,2020-04-23,Sudeste,Sí£o Paulo,16740,826,1345,TRAIN,17992.41,16740,1252.41015625,7.481542152031063,1568531.1994781494,1252.41015625
1110,2020-04-23,Sul,Paraníç,1082,19,60,TRAIN,1043.9618,1082,38.0382080078125,3.5155460266000462,1446.905268445611,38.0382080078125
1111,2020-04-23,Sul,Rio Grande do Sul,994,71,29,TRAIN,939.03143,994,54.96856689453125,5.5300369109186365,3021.543346438557,54.96856689453125
1112,2020-04-23,Sul,Santa Catarina,1115,24,39,TRAIN,1251.0674,1115,136.0673828125,12.203352718609866,18514.33266544342,136.0673828125
1113,2020-04-24,Centro-Oeste,Distrito Federal,989,26,26,TRAIN,1044.7983,989,55.79833984375,5.64189482747725,3113.454729318619,55.79833984375
1114,2020-04-24,Centro-Oeste,Goiíçs,486,33,24,TRAIN,522.79816,486,36.79815673828125,7.5716371889467595,1354.1043393351138,36.79815673828125
1115,2020-04-24,Centro-Oeste,Mato Grosso,240,19,8,TRAIN,148.65823,240,91.34176635742188,38.059069315592446,8343.318281293847,91.34176635742188
1116,2020-04-24,Centro-Oeste,Mato Grosso do Sul,213,27,7,TRAIN,120.43112,213,92.56887817382812,43.459567217759684,8568.997206361033,92.56887817382812
1117,2020-04-24,Nordeste,Alagoas,413,89,27,TRAIN,455.9693,413,42.96929931640625,10.404188696466404,1846.3606837429106,42.96929931640625
1118,2020-04-24,Nordeste,Bahia,1962,173,64,TRAIN,1882.0927,1962,79.9073486328125,4.072749675474643,6385.184365525842,79.9073486328125
1119,2020-04-24,Nordeste,Cearíç,4800,202,284,TRAIN,4971.925,4800,171.9248046875,3.5817667643229165,29558.138466835022,171.9248046875
1120,2020-04-24,Nordeste,Maranhí£o,1951,194,88,TRAIN,1827.2761,1951,123.723876953125,6.34156211958611,15307.597728312016,123.723876953125
1121,2020-04-24,Nordeste,Paraí_ba,386,41,44,TRAIN,370.6031,386,15.39691162109375,3.988837207537241,237.06488746777177,15.39691162109375
1122,2020-04-24,Nordeste,Pernambuco,3999,480,352,TRAIN,2951.4287,3999,1047.5712890625,26.19583118435859,1097405.605668068,1047.5712890625
1123,2020-04-24,Nordeste,Piauí_,256,39,16,TRAIN,1572.3771,256,1316.3770751953125,514.209794998169,1732848.6040997654,1316.3770751953125
1124,2020-04-24,Nordeste,Rio Grande do Norte,754,46,38,TRAIN,588.7164,754,165.28363037109375,21.920905884760444,27318.678468648344,165.28363037109375
1125,2020-04-24,Nordeste,Sergipe,144,20,8,TRAIN,32.75168,144,111.24832153320312,77.25577884250217,12376.189043954946,111.24832153320312
1126,2020-04-24,Norte,Acre,234,7,11,TRAIN,138.87012,234,95.1298828125,40.65379607371795,9049.694603919983,95.1298828125
1127,2020-04-24,Norte,Amapíç,633,85,18,TRAIN,1058.839,633,425.8389892578125,67.27314206284558,181338.84477211535,425.8389892578125
1128,2020-04-24,Norte,Amazonas,3194,306,255,TRAIN,2664.1472,3194,529.852783203125,16.58900385733015,280743.9718680978,529.852783203125
1129,2020-04-24,Norte,Paríç,1446,179,75,TRAIN,1597.2466,1446,151.24658203125,10.459652975881744,22875.528576135635,151.24658203125
1130,2020-04-24,Norte,RondíÇnia,290,40,5,TRAIN,313.58206,290,23.582061767578125,8.131745437095905,556.1136372098699,23.582061767578125
1131,2020-04-24,Norte,Roraima,304,7,3,TRAIN,298.7593,304,5.240692138671875,1.7239118877210116,27.46485409233719,5.240692138671875
1132,2020-04-24,Norte,Tocantins,43,6,2,TRAIN,101.51753,43,58.51753234863281,136.08728453170423,3424.3015921732876,58.51753234863281
1133,2020-04-24,Sudeste,Espí_rito Santo,1381,18,42,TRAIN,1466.1064,1381,85.1064453125,6.162668016835626,7243.107033729553,85.1064453125
1134,2020-04-24,Sudeste,Minas Gerais,1419,111,54,TRAIN,1459.2487,1419,40.2486572265625,2.8364099525414024,1619.9544085413218,40.2486572265625
1135,2020-04-24,Sudeste,Rio de Janeiro,6282,110,570,TRAIN,7001.025,6282,719.02490234375,11.445795962173671,516996.8101904392,719.02490234375
1136,2020-04-24,Sudeste,Sí£o Paulo,17826,1086,1512,TRAIN,19058.414,17826,1232.4140625,6.913576026590373,1518844.421447754,1232.4140625
1137,2020-04-24,Sul,Paraníç,1119,37,64,TRAIN,1082.1554,1119,36.8446044921875,3.2926366838415997,1357.5248801857233,36.8446044921875
1138,2020-04-24,Sul,Rio Grande do Sul,1061,67,31,TRAIN,977.56415,1061,83.43585205078125,7.863888034946395,6961.541407439858,83.43585205078125
1139,2020-04-24,Sul,Santa Catarina,1170,55,42,TRAIN,1295.5958,1170,125.5958251953125,10.734685914129274,15774.311306491494,125.5958251953125
1140,2020-04-25,Centro-Oeste,Distrito Federal,1013,24,26,TRAIN,1076.7961,1013,63.796142578125,6.297743591127838,4069.9478078484535,63.796142578125
1141,2020-04-25,Centro-Oeste,Goiíçs,506,20,25,TRAIN,551.4769,506,45.4769287109375,8.987535318367096,2068.1510449796915,45.4769287109375
1142,2020-04-25,Centro-Oeste,Mato Grosso,247,7,9,TRAIN,151.61732,247,95.38267517089844,38.61646768052568,9097.854722757125,95.38267517089844
1143,2020-04-25,Centro-Oeste,Mato Grosso do Sul,217,4,7,TRAIN,131.57808,217,85.42192077636719,39.36494044993879,7296.904549123952,85.42192077636719
1144,2020-04-25,Nordeste,Alagoas,501,88,29,TRAIN,516.0906,501,15.090576171875,3.012091052270459,227.72548919916153,15.090576171875
1145,2020-04-25,Nordeste,Bahia,2081,119,70,TRAIN,2019.0155,2081,61.9844970703125,2.978591882283157,3842.077877059579,61.9844970703125
1146,2020-04-25,Nordeste,Cearíç,5421,621,310,TRAIN,5365.0474,5421,55.95263671875,1.0321460379773104,3130.6975557804108,55.95263671875
1147,2020-04-25,Nordeste,Maranhí£o,2105,154,100,TRAIN,2041.8048,2105,63.1951904296875,3.0021468137618763,3993.6320934444666,63.1951904296875
1148,2020-04-25,Nordeste,Paraí_ba,447,61,46,TRAIN,419.45264,447,27.54736328125,6.162721092002237,758.8572237491608,27.54736328125
1149,2020-04-25,Nordeste,Pernambuco,4507,508,381,TRAIN,3118.696,4507,1388.303955078125,30.803282784072,1927387.8716855645,1388.303955078125
1150,2020-04-25,Nordeste,Piauí_,297,41,17,TRAIN,1739.646,297,1442.64599609375,485.73939262415826,2081227.4700453281,1442.64599609375
1151,2020-04-25,Nordeste,Rio Grande do Norte,781,27,40,TRAIN,671.52686,781,109.47314453125,14.01704795534571,11984.369373559952,109.47314453125
1152,2020-04-25,Nordeste,Sergipe,153,9,9,TRAIN,34.210754,153,118.78924560546875,77.64002980749592,14110.884871516377,118.78924560546875
1153,2020-04-25,Norte,Acre,258,24,11,TRAIN,163.4361,258,94.56390380859375,36.65267589480378,8942.331903520972,94.56390380859375
1154,2020-04-25,Norte,Amapíç,685,52,19,TRAIN,1272.4233,685,587.42333984375,85.75523209397811,345066.1801931858,587.42333984375
1155,2020-04-25,Norte,Amazonas,3635,441,287,TRAIN,3029.4355,3635,605.564453125,16.65926968707015,366708.3068885803,605.564453125
1156,2020-04-25,Norte,Paríç,1579,133,86,TRAIN,1779.6459,1579,200.6458740234375,12.70714844986938,40258.76676262915,200.6458740234375
1157,2020-04-25,Norte,RondíÇnia,328,38,7,TRAIN,345.203,328,17.2030029296875,5.2448179663681405,295.9433097988367,17.2030029296875
1158,2020-04-25,Norte,Roraima,345,41,3,TRAIN,325.41876,345,19.58123779296875,5.6757210994112315,383.4248735047877,19.58123779296875
1159,2020-04-25,Norte,Tocantins,50,7,2,TRAIN,112.203125,50,62.203125,124.40625,3869.228759765625,62.203125
1160,2020-04-25,Sudeste,Espí_rito Santo,1595,214,47,TRAIN,1582.6497,1595,12.350341796875,0.7743161001175548,152.5309424996376,12.350341796875
1161,2020-04-25,Sudeste,Minas Gerais,1481,62,58,TRAIN,1529.6239,1481,48.6239013671875,3.283180375907326,2364.2837841659784,48.6239013671875
1162,2020-04-25,Sudeste,Rio de Janeiro,6828,546,615,TRAIN,7413.7305,6828,585.73046875,8.578360702255418,343080.1820220947,585.73046875
1163,2020-04-25,Sudeste,Sí£o Paulo,20004,2178,1667,TRAIN,20124.428,20004,120.427734375,0.6020182682213557,14502.839206695557,120.427734375
1164,2020-04-25,Sul,Paraníç,1140,21,69,TRAIN,1120.3501,1140,19.64990234375,1.7236756441885965,386.11866211891174,19.64990234375
1165,2020-04-25,Sul,Rio Grande do Sul,1096,35,34,TRAIN,1037.4186,1096,58.5814208984375,5.345020154966925,3431.78287447989,58.5814208984375
1166,2020-04-25,Sul,Santa Catarina,1209,39,42,TRAIN,1340.1241,1209,131.1241455078125,10.845669603623863,17193.541535153985,131.1241455078125
1167,2020-04-26,Centro-Oeste,Distrito Federal,1066,53,27,TRAIN,1111.8981,1066,45.8980712890625,4.305635205352955,2106.6329480558634,45.8980712890625
1168,2020-04-26,Centro-Oeste,Goiíçs,573,67,25,TRAIN,580.15405,573,7.154052734375,1.248525782613438,51.180470526218414,7.154052734375
1169,2020-04-26,Centro-Oeste,Mato Grosso,250,3,9,TRAIN,154.57677,250,95.42323303222656,38.16929321289062,9105.593402322615,95.42323303222656
1170,2020-04-26,Centro-Oeste,Mato Grosso do Sul,234,17,7,TRAIN,142.7247,234,91.27529907226562,39.00653806507078,8331.180220731534,91.27529907226562
1171,2020-04-26,Nordeste,Alagoas,554,53,32,TRAIN,576.212,554,22.21197509765625,4.00938178658055,493.3718377389014,22.21197509765625
1172,2020-04-26,Nordeste,Bahia,2209,128,73,TRAIN,2212.2322,2209,3.232177734375,0.14631859367926664,10.446972906589508,3.232177734375
1173,2020-04-26,Nordeste,Cearíç,5833,412,327,TRAIN,5758.1685,5833,74.83154296875,1.28289975945054,5599.759823083878,74.83154296875
1174,2020-04-26,Nordeste,Maranhí£o,2223,118,112,TRAIN,2256.3333,2223,33.333251953125,1.4994715228576248,1111.1056857705116,33.333251953125
1175,2020-04-26,Nordeste,Paraí_ba,499,52,49,TRAIN,470.77985,499,28.22015380859375,5.6553414446079655,796.3770809806883,28.22015380859375
1176,2020-04-26,Nordeste,Pernambuco,4898,391,415,TRAIN,3285.964,4898,1612.035888671875,32.912125126008064,2598659.706366122,1612.035888671875
1177,2020-04-26,Nordeste,Piauí_,331,34,18,TRAIN,1906.9127,331,1575.9127197265625,476.10656185092523,2483500.900195971,1575.9127197265625
1178,2020-04-26,Nordeste,Rio Grande do Norte,825,44,44,TRAIN,754.3371,825,70.66290283203125,8.565200343276516,4993.24583664909,70.66290283203125
1179,2020-04-26,Nordeste,Sergipe,159,6,9,TRAIN,35.670135,159,123.32986450195312,77.56595251695165,15210.255478070118,123.32986450195312
1180,2020-04-26,Norte,Acre,279,21,11,TRAIN,188.00386,279,90.99613952636719,32.615103772891466,8280.297408702085,90.99613952636719
1181,2020-04-26,Norte,Amapíç,798,113,21,TRAIN,1611.2208,798,813.2208251953125,101.90737157835996,661328.110531345,813.2208251953125
1182,2020-04-26,Norte,Amazonas,3833,198,304,TRAIN,3394.7234,3833,438.276611328125,11.43429719092421,192086.38803726435,438.276611328125
1183,2020-04-26,Norte,Paríç,1867,288,100,TRAIN,1962.0465,1867,95.0465087890625,5.090868172954607,9033.838832989335,95.0465087890625
1184,2020-04-26,Norte,RondíÇnia,364,36,10,TRAIN,376.82367,364,12.82366943359375,3.522986108130151,164.44649774208665,12.82366943359375
1185,2020-04-26,Norte,Roraima,401,56,4,TRAIN,352.078,401,48.9219970703125,12.199999269404614,2393.361797347665,48.9219970703125
1186,2020-04-26,Norte,Tocantins,58,8,2,TRAIN,122.89058,58,64.89057922363281,111.88030900626347,4210.787271978566,64.89057922363281
1187,2020-04-26,Sudeste,Espí_rito Santo,1703,108,51,TRAIN,1699.1901,1703,3.8099365234375,0.22371911470566647,14.515616312623024,3.8099365234375
